date,death,cases,icu,vaccines
2021-09-13,1674.0,124530.0,8910.0,1983244.0
2021-09-14,2024.0,120747.0,8830.0,1630385.0
2021-09-15,1820.0,119926.0,8768.0,2107294.0
2021-09-16,1772.0,134828.0,8615.0,1917767.0
2021-09-17,1770.0,129505.0,8525.0,1687432.0
2021-09-18,1470.0,103589.0,8437.0,952102.0
2021-09-19,1328.0,89516.0,9598.0,426463.0
2021-09-20,1888.0,126570.0,8294.0,1238846.0
2021-09-21,1967.0,119050.0,8087.0,1481359.0
2021-09-22,1885.0,130780.0,7958.0,1965454.0
2021-09-23,1953.0,133736.0,7736.0,1426315.0
2021-09-24,1879.0,131855.0,7598.0,1331777.0
2021-09-25,1499.0,104880.0,7571.0,1036256.0
2021-09-26,1382.0,97325.0,9058.0,480850.0
2021-09-27,1931.0,129448.0,7476.0,1340506.0
2021-09-28,2071.0,130796.0,7326.0,1308997.0
2021-09-29,2096.0,143774.0,7136.0,1651040.0
2021-09-30,2005.0,148834.0,7023.0,3281366.0
2021-10-01,1993.0,142418.0,6926.0,1761019.0
2021-10-02,1720.0,117999.0,6782.0,1440145.0
2021-10-03,1609.0,103460.0,8704.0,672005.0
2021-10-04,2054.0,133313.0,6787.0,1520746.0
2021-10-05,2410.0,138603.0,6831.0,1938192.0
2021-10-06,2420.0,157717.0,6767.0,2228660.0
2021-10-07,2282.0,163557.0,6683.0,3246328.0
2021-10-08,2337.0,156240.0,6559.0,1708684.0
2021-10-09,1968.0,141087.0,6471.0,1387428.0
2021-10-10,1775.0,117681.0,8525.0,707695.0
2021-10-11,2300.0,151742.0,6422.0,1315459.0
2021-10-12,2608.0,157179.0,6490.0,1574167.0
2021-10-13,2737.0,172630.0,6487.0,2582601.0
2021-10-14,2593.0,188295.0,6438.0,1813883.0
2021-10-15,2421.0,179506.0,6424.0,2167314.0
2021-10-16,2168.0,155485.0,6465.0,1365751.0
2021-10-17,2028.0,142452.0,8920.0,571536.0
2021-10-18,2515.0,186372.0,6624.0,1372173.0
2021-10-19,3075.0,189495.0,6710.0,1711757.0
2021-10-20,2944.0,220480.0,6755.0,2056728.0
2021-10-21,2916.0,227903.0,6853.0,2770400.0
2021-10-22,2981.0,233421.0,6854.0,2559313.0
2021-10-23,2716.0,194232.0,6894.0,2340682.0
2021-10-24,2389.0,164511.0,9586.0,776626.0
2021-10-25,2892.0,215476.0,7148.0,1681287.0
2021-10-26,3521.0,217282.0,7316.0,2055472.0
2021-10-27,3634.0,250168.0,7401.0,2466799.0
2021-10-28,3355.0,251702.0,7491.0,2151103.0
2021-10-29,3415.0,251618.0,7724.0,2848415.0
2021-10-30,2941.0,208916.0,7808.0,2412518.0
2021-10-31,2601.0,175260.0,10666.0,1110131.0
2021-11-01,3117.0,230740.0,8261.0,1540090.0
2021-11-02,3631.0,203260.0,8430.0,2828954.0
2021-11-03,3914.0,285025.0,8570.0,3500420.0
2021-11-04,3899.0,289755.0,8817.0,4447675.0
2021-11-05,3732.0,280239.0,8982.0,2305870.0
2021-11-06,3390.0,230962.0,9031.0,1757491.0
2021-11-07,2647.0,186135.0,12071.0,825282.0
2021-11-08,3649.0,296487.0,9491.0,2091508.0
2021-11-09,4119.0,252526.0,9666.0,3453203.0
2021-11-10,4389.0,328920.0,9764.0,3878295.0
2021-11-11,3943.0,319100.0,9934.0,3561309.0
2021-11-12,3781.0,317181.0,10062.0,3398330.0
2021-11-13,3431.0,231003.0,10232.0,2836465.0
2021-11-14,2709.0,206127.0,13280.0,1730155.0
2021-11-15,3880.0,358047.0,10776.0,2826122.0
2021-11-16,4347.0,302063.0,10945.0,3733929.0
2021-11-17,4607.0,364668.0,11168.0,4633969.0
2021-11-18,4180.0,379927.0,11315.0,4011788.0
2021-11-19,4136.0,360992.0,11490.0,3853924.0
2021-11-20,3440.0,268475.0,11577.0,3952917.0
2021-11-21,2594.0,230020.0,14536.0,1016043.0
2021-11-22,4096.0,456288.0,12312.0,2698167.0
2021-11-23,4323.0,326035.0,12589.0,3983466.0
2021-11-24,4405.0,411298.0,12796.0,4812628.0
2021-11-25,4300.0,416644.0,13053.0,5067634.0
2021-11-26,4141.0,428129.0,13311.0,4907470.0
2021-11-27,3303.0,271499.0,13516.0,3620036.0
2021-11-28,2767.0,238481.0,16121.0,1885518.0
2021-11-29,4017.0,448646.0,14208.0,3741152.0
2021-11-30,4375.0,357277.0,14480.0,5011692.0
2021-12-01,4461.0,421966.0,14548.0,5199940.0
2021-12-02,4198.0,435030.0,14821.0,5650193.0
2021-12-03,4312.0,432889.0,14949.0,5043510.0
2021-12-04,3272.0,283969.0,14899.0,4989581.0
2021-12-05,2396.0,239251.0,16934.0,2089553.0
2021-12-06,4108.0,413410.0,15374.0,4005189.0
2021-12-07,4316.0,389046.0,15567.0,5209043.0
2021-12-08,4475.0,413422.0,15779.0,5251080.0
2021-12-09,4271.0,420204.0,15926.0,5579733.0
2021-12-10,4254.0,403456.0,15864.0,5010867.0
2021-12-11,3029.0,270546.0,15798.0,5917032.0
2021-12-12,2407.0,233638.0,17560.0,2812981.0
2021-12-13,3963.0,402543.0,16308.0,4871823.0
2021-12-14,4419.0,373382.0,16269.0,6999258.0
2021-12-15,4272.0,431516.0,16233.0,6702422.0
2021-12-16,4078.0,428537.0,16089.0,6803684.0
2021-12-17,3902.0,430161.0,15999.0,7158667.0
2021-12-18,3012.0,315088.0,15882.0,6178248.0
2021-12-19,2200.0,261704.0,17259.0,3822632.0
2021-12-20,3752.0,432637.0,16124.0,5451530.0
2021-12-21,3787.0,418971.0,16082.0,7842273.0
2021-12-22,3984.0,485643.0,15961.0,5863540.0
2021-12-23,3719.0,540778.0,15811.0,4555288.0
2021-12-24,2831.0,406933.0,15652.0,1424875.0
2021-12-25,2687.0,422996.0,15681.0,813475.0
2021-12-26,1878.0,250748.0,16925.0,462900.0
2021-12-27,3535.0,654250.0,15966.0,2981353.0
2021-12-28,3697.0,722368.0,15907.0,4288434.0
2021-12-29,3954.0,883265.0,15873.0,5575219.0
2021-12-30,3669.0,995548.0,15774.0,3203911.0
2021-12-31,2914.0,828311.0,15664.0,1233071.0
2022-01-01,2370.0,717883.0,15609.0,641415.0
2022-01-02,1719.0,360091.0,16670.0,1044082.0
2022-01-03,2502.0,944400.0,15918.0,3171084.0
2022-01-04,4132.0,1256737.0,15857.0,4219993.0
2022-01-05,3719.0,1281324.0,15614.0,4151261.0
2022-01-06,3326.0,1087191.0,15632.0,3408561.0
2022-01-07,2744.0,1270127.0,15519.0,4331769.0
2022-01-08,2140.0,897438.0,15398.0,3060553.0
2022-01-09,1746.0,805582.0,16488.0,1645827.0
2022-01-10,3014.0,1095014.0,15610.0,3539867.0
2022-01-11,3662.0,1298638.0,15558.0,4744523.0
2022-01-12,3744.0,1383598.0,15349.0,4477141.0
2022-01-13,3281.0,1212468.0,15090.0,4726934.0
2022-01-14,3212.0,1323398.0,14847.0,3608500.0
2022-01-15,2455.0,899734.0,14582.0,2584508.0
2022-01-16,1851.0,810017.0,15666.0,1350535.0
2022-01-17,3149.0,1164704.0,14614.0,2783951.0
2022-01-18,3631.0,1521669.0,14404.0,3738314.0
2022-01-19,3132.0,1590662.0,14163.0,2959098.0
2022-01-20,3318.0,1657209.0,13930.0,2924602.0
2022-01-21,3011.0,1610415.0,13819.0,2668207.0
2022-01-22,2218.0,1131144.0,13651.0,2588705.0
2022-01-23,1771.0,952637.0,14878.0,892481.0
2022-01-24,3118.0,1541426.0,13610.0,2630579.0
2022-01-25,3583.0,1810270.0,13414.0,2435838.0
2022-01-26,3260.0,1767787.0,13211.0,2842138.0
2022-01-27,3200.0,1846303.0,12960.0,2306733.0
2022-01-28,3193.0,1705012.0,12885.0,2240675.0
2022-01-29,2285.0,1188153.0,12766.0,1781503.0
2022-01-30,1784.0,990349.0,14273.0,1175126.0
2022-01-31,3366.0,1563810.0,12954.0,1971520.0
2022-02-01,3472.0,1697122.0,12857.0,2090132.0
2022-02-02,3670.0,1717275.0,12769.0,1974525.0
2022-02-03,3430.0,1648291.0,12472.0,1821370.0
2022-02-04,3246.0,1459498.0,12497.0,2057705.0
2022-02-05,2519.0,1062272.0,12461.0,1492668.0
2022-02-06,1928.0,875128.0,14131.0,566675.0
2022-02-07,3689.0,1817291.0,12527.0,1271238.0
2022-02-08,4236.0,1393668.0,12325.0,2070515.0
2022-02-09,3617.0,1238598.0,12130.0,1732471.0
2022-02-10,4009.0,1682264.0,11938.0,1605306.0
2022-02-11,3717.0,1284555.0,11774.0,1673116.0
2022-02-12,2644.0,832330.0,11614.0,1214479.0
2022-02-13,1897.0,683321.0,13394.0,554283.0
2022-02-14,3897.0,1152729.0,11524.0,1156549.0
2022-02-15,3758.0,921573.0,11232.0,1399697.0
2022-02-16,4378.0,1216391.0,10979.0,2149249.0
2022-02-17,3857.0,1062508.0,10646.0,2534253.0
2022-02-18,3726.0,1006951.0,10396.0,836026.0
2022-02-19,2495.0,641279.0,10266.0,669724.0
2022-02-20,1784.0,530778.0,12014.0,256241.0
2022-02-21,3234.0,981741.0,10136.0,658948.0
2022-02-22,3988.0,744890.0,9924.0,854095.0
2022-02-23,3693.0,881362.0,9725.0,768792.0
2022-02-24,3263.0,872889.0,9348.0,780389.0
2022-02-25,2992.0,771041.0,9079.0,691635.0
2022-02-26,2107.0,421408.0,8868.0,493606.0
2022-02-27,1751.0,343700.0,10518.0,184897.0
2022-02-28,2533.0,785016.0,8777.0,472280.0
2022-03-01,3451.0,766718.0,8616.0,509500.0
2022-03-02,3022.0,722336.0,8350.0,567195.0
2022-03-03,2836.0,746915.0,8081.0,602614.0
2022-03-04,2900.0,779201.0,7822.0,563583.0
2022-03-05,1958.0,404556.0,7729.0,595909.0
2022-03-06,1382.0,341921.0,9140.0,178183.0
2022-03-07,2348.0,943487.0,7727.0,302757.0
2022-03-08,2338.0,579691.0,7597.0,413853.0
2022-03-09,2920.0,945454.0,7401.0,919323.0
2022-03-10,2352.0,889381.0,7249.0,569881.0
2022-03-11,2250.0,846535.0,7157.0,503905.0
2022-03-12,1540.0,388642.0,7054.0,311845.0
2022-03-13,1216.0,329420.0,8249.0,115709.0
2022-03-14,1876.0,1032685.0,7158.0,294947.0
2022-03-15,2342.0,856839.0,7203.0,472237.0
2022-03-16,2313.0,896555.0,7003.0,478113.0
2022-03-17,2060.0,906369.0,6923.0,428981.0
2022-03-18,2210.0,925935.0,6865.0,392558.0
2022-03-19,1319.0,415166.0,6749.0,284778.0
2022-03-20,1108.0,320401.0,7647.0,316781.0
2022-03-21,1773.0,1082777.0,7001.0,896386.0
2022-03-22,2230.0,909414.0,6986.0,660369.0
2022-03-23,2056.0,908408.0,6801.0,871107.0
2022-03-24,1957.0,945117.0,6740.0,862078.0
2022-03-25,2207.0,916100.0,6675.0,570163.0
2022-03-26,1134.0,380973.0,6735.0,800315.0
2022-03-27,867.0,315653.0,7481.0,169365.0
2022-03-28,1671.0,952987.0,6849.0,418581.0
2022-03-29,1675.0,887931.0,6913.0,599945.0
2022-03-30,2027.0,802070.0,6736.0,623219.0
2022-03-31,2069.0,842519.0,6682.0,587617.0
2022-04-01,2000.0,761101.0,6604.0,509236.0
2022-04-02,1121.0,325111.0,6508.0,415977.0
2022-04-03,876.0,247078.0,7168.0,164438.0
2022-04-04,1587.0,662650.0,6493.0,406676.0
2022-04-05,1927.0,697533.0,6477.0,623739.0
2022-04-06,1588.0,608079.0,6327.0,653434.0
2022-04-07,1791.0,637485.0,6208.0,1000988.0
2022-04-08,1964.0,586008.0,6143.0,602302.0
2022-04-09,943.0,292641.0,6078.0,510090.0
2022-04-10,782.0,226618.0,6621.0,197089.0
2022-04-11,1592.0,485152.0,6141.0,437518.0
2022-04-12,1519.0,629111.0,6176.0,547196.0
2022-04-13,1657.0,506752.0,5961.0,574812.0
2022-04-14,1760.0,535347.0,5855.0,753053.0
2022-04-15,1036.0,258888.0,5719.0,271042.0
2022-04-16,802.0,234421.0,5342.0,258494.0
2022-04-17,665.0,180394.0,5837.0,61965.0
2022-04-18,667.0,75104.0,5574.0,98056.0
2022-04-19,1547.0,637332.0,5800.0,705348.0
2022-04-20,2193.0,542773.0,5652.0,597860.0
2022-04-21,1575.0,529628.0,5522.0,1262671.0
2022-04-22,1409.0,464958.0,5377.0,562946.0
2022-04-23,732.0,199699.0,5281.0,551047.0
2022-04-24,511.0,149714.0,5657.0,190484.0
2022-04-25,1117.0,324347.0,5358.0,344412.0
2022-04-26,1559.0,412670.0,5313.0,548923.0
2022-04-27,1365.0,369366.0,5029.0,556300.0
2022-04-28,1531.0,378590.0,4983.0,549211.0
2022-04-29,1224.0,351664.0,4878.0,711396.0
2022-04-30,586.0,146961.0,4716.0,442006.0
2022-05-01,487.0,115597.0,5022.0,117484.0
2022-05-02,940.0,178718.0,4687.0,180271.0
2022-05-03,1191.0,383548.0,4649.0,417500.0
2022-05-04,1002.0,268593.0,4454.0,572340.0
2022-05-05,1209.0,299283.0,4306.0,475078.0
2022-05-06,1063.0,282686.0,4183.0,454459.0
2022-05-07,516.0,120225.0,4066.0,364038.0
2022-05-08,406.0,97294.0,4360.0,119588.0
2022-05-09,1042.0,235063.0,4086.0,311050.0
2022-05-10,962.0,280608.0,4056.0,424189.0
2022-05-11,888.0,242443.0,3924.0,426286.0
2022-05-12,967.0,266537.0,3783.0,424769.0
2022-05-13,1021.0,271662.0,3682.0,371047.0
2022-05-14,398.0,116325.0,3580.0,276853.0
2022-05-15,293.0,91230.0,3825.0,105784.0
2022-05-16,795.0,162390.0,3630.0,257155.0
2022-05-17,1012.0,276950.0,3686.0,360775.0
2022-05-18,796.0,261899.0,3456.0,349005.0
2022-05-19,786.0,196739.0,3379.0,372829.0
2022-05-20,613.0,158107.0,3302.0,338690.0
2022-05-21,611.0,114283.0,3217.0,254272.0
2022-05-22,198.0,44863.0,3377.0,78721.0
2022-05-23,646.0,144584.0,3013.0,225981.0
2022-05-24,680.0,219371.0,3065.0,323479.0
2022-05-25,813.0,172368.0,2862.0,402921.0
2022-05-26,591.0,111618.0,2768.0,260238.0
2022-05-27,782.0,198383.0,2775.0,255425.0
2022-05-28,302.0,96929.0,2706.0,185794.0
2022-05-29,170.0,40426.0,2793.0,71853.0
2022-05-30,483.0,78403.0,2680.0,218809.0
2022-05-31,590.0,201975.0,2734.0,298535.0
2022-06-01,708.0,195605.0,2563.0,269742.0
2022-06-02,625.0,160889.0,2550.0,185451.0
2022-06-03,689.0,165656.0,2493.0,170163.0
2022-06-04,199.0,58579.0,2425.0,103318.0
2022-06-05,152.0,45140.0,2531.0,78239.0
2022-06-06,265.0,67205.0,2433.0,110426.0
2022-06-07,755.0,236294.0,2540.0,231532.0
2022-06-08,656.0,246223.0,2396.0,255600.0
2022-06-09,513.0,188961.0,2390.0,258892.0
2022-06-10,568.0,197239.0,2365.0,246130.0
2022-06-11,233.0,32767.0,2327.0,181742.0
2022-06-12,148.0,27445.0,2429.0,97019.0
2022-06-13,1018.0,181462.0,2419.0,153133.0
2022-06-14,790.0,479646.0,2561.0,222365.0
2022-06-15,486.0,258811.0,2427.0,225319.0
2022-06-16,457.0,243683.0,2405.0,203789.0
2022-06-17,487.0,206310.0,2408.0,216345.0
2022-06-18,184.0,47945.0,2375.0,504009.0
2022-06-19,138.0,44826.0,2526.0,55865.0
2022-06-20,561.0,355632.0,2552.0,300590.0
2022-06-21,617.0,427416.0,2700.0,238540.0
2022-06-22,532.0,347179.0,2647.0,247817.0
2022-06-23,506.0,353072.0,2703.0,262253.0
2022-06-24,565.0,385658.0,2703.0,262797.0
2022-06-25,186.0,76402.0,2677.0,184018.0
2022-06-26,187.0,64384.0,2861.0,65219.0
2022-06-27,499.0,422370.0,2999.0,194542.0
2022-06-28,546.0,549169.0,3155.0,293219.0
2022-06-29,632.0,470801.0,3090.0,277119.0
2022-06-30,492.0,470025.0,3126.0,427043.0
2022-07-01,629.0,491305.0,3222.0,300457.0
2022-07-02,245.0,111101.0,3199.0,181390.0
2022-07-03,209.0,91288.0,3364.0,63766.0
2022-07-04,573.0,476868.0,3438.0,228792.0
2022-07-05,859.0,720265.0,3573.0,331675.0
2022-07-06,639.0,625922.0,3514.0,312360.0
2022-07-07,662.0,520416.0,3552.0,348353.0
2022-07-08,1022.0,526723.0,3585.0,341342.0
2022-07-09,281.0,131304.0,3489.0,192485.0
2022-07-10,250.0,105105.0,3716.0,59343.0
2022-07-11,770.0,556127.0,3811.0,354480.0
2022-07-12,973.0,651218.0,4008.0,366712.0
2022-07-13,753.0,639342.0,4046.0,343400.0
2022-07-14,652.0,358100.0,4042.0,247417.0
2022-07-15,849.0,334362.0,4084.0,341687.0
2022-07-16,291.0,115709.0,4092.0,206008.0
2022-07-17,302.0,84021.0,4314.0,59041.0
2022-07-18,1032.0,632045.0,4329.0,246535.0
2022-07-19,1315.0,939144.0,4458.0,662612.0
2022-07-20,989.0,557295.0,4359.0,332619.0
2022-07-21,781.0,374053.0,4418.0,371030.0
2022-07-22,1215.0,402536.0,4448.0,365378.0
2022-07-23,326.0,100627.0,4385.0,192538.0
2022-07-24,282.0,75640.0,4672.0,57705.0
2022-07-25,784.0,337743.0,4666.0,261362.0
2022-07-26,1173.0,450830.0,4789.0,359385.0
2022-07-27,1207.0,564612.0,4577.0,492287.0
2022-07-28,940.0,308154.0,4450.0,388355.0
2022-07-29,1108.0,279972.0,4333.0,358170.0
2022-07-30,328.0,94216.0,4231.0,162691.0
2022-07-31,278.0,64189.0,4523.0,49424.0
2022-08-01,782.0,229614.0,4303.0,256053.0
2022-08-02,1217.0,484122.0,4262.0,291178.0
2022-08-03,967.0,341874.0,4128.0,302393.0
2022-08-04,1027.0,273125.0,4066.0,303108.0
2022-08-05,1126.0,230458.0,3992.0,264348.0
2022-08-06,372.0,84281.0,3895.0,120923.0
2022-08-07,265.0,61429.0,4201.0,37578.0
2022-08-08,834.0,191749.0,3956.0,273398.0
2022-08-09,1598.0,370075.0,3866.0,238304.0
2022-08-10,913.0,288530.0,3698.0,248274.0
2022-08-11,914.0,225265.0,3574.0,216995.0
2022-08-12,1019.0,186671.0,3493.0,276407.0
2022-08-13,364.0,76806.0,3380.0,84647.0
2022-08-14,269.0,59051.0,3756.0,26837.0
2022-08-15,467.0,125405.0,3435.0,76068.0
2022-08-16,1366.0,298623.0,3439.0,183663.0
2022-08-17,846.0,286117.0,3325.0,200284.0
2022-08-18,990.0,210339.0,3256.0,210192.0
2022-08-19,920.0,188062.0,3148.0,190157.0
2022-08-20,307.0,84811.0,3019.0,87177.0
2022-08-21,230.0,68045.0,3343.0,24758.0
2022-08-22,560.0,163048.0,3008.0,184734.0
2022-08-23,1147.0,283311.0,2930.0,168811.0
2022-08-24,781.0,196030.0,2804.0,239575.0
2022-08-25,845.0,232664.0,2751.0,415041.0
2022-08-26,754.0,168398.0,2711.0,185510.0
2022-08-27,306.0,84871.0,2634.0,76199.0
2022-08-28,227.0,71244.0,2955.0,22344.0
2022-08-29,566.0,144243.0,2695.0,108327.0
2022-08-30,1010.0,273949.0,2670.0,815889.0
2022-08-31,799.0,215617.0,2547.0,806890.0
2022-09-01,717.0,185768.0,2508.0,186841.0
2022-09-02,755.0,159437.0,2484.0,170077.0
2022-09-03,260.0,84575.0,2409.0,74966.0
2022-09-04,197.0,67321.0,2609.0,23482.0
2022-09-05,491.0,143395.0,2410.0,107375.0
2022-09-06,884.0,250513.0,2388.0,166516.0
2022-09-07,649.0,182770.0,2327.0,167596.0
2022-09-08,672.0,193631.0,2314.0,177972.0
2022-09-09,620.0,157042.0,2238.0,165531.0
2022-09-10,256.0,86590.0,2182.0,83998.0
2022-09-11,173.0,70321.0,2391.0,28619.0
2022-09-12,386.0,164481.0,2201.0,309819.0
2022-09-13,820.0,265964.0,2270.0,852397.0
2022-09-14,742.0,234557.0,2238.0,481035.0
2022-09-15,832.0,258487.0,2222.0,695732.0
2022-09-16,874.0,189817.0,2153.0,497192.0
2022-09-17,246.0,99040.0,2094.0,205427.0
2022-09-18,204.0,84451.0,2291.0,305258.0
2022-09-19,408.0,179743.0,2144.0,254218.0
2022-09-20,782.0,296867.0,2192.0,860664.0
2022-09-21,486.0,222394.0,2143.0,670518.0
2022-09-22,604.0,263772.0,2173.0,846295.0
2022-09-23,679.0,249920.0,2199.0,549545.0
2022-09-24,261.0,96909.0,2158.0,515042.0
2022-09-25,171.0,77431.0,2359.0,156437.0
2022-09-26,460.0,209541.0,2353.0,499791.0
2022-09-27,748.0,368384.0,2474.0,593061.0
2022-09-28,575.0,279043.0,2486.0,670724.0
2022-09-29,746.0,364842.0,2539.0,762427.0
2022-09-30,581.0,276418.0,2591.0,808697.0
2022-10-01,282.0,93157.0,2592.0,613196.0
2022-10-02,206.0,74336.0,2834.0,166464.0
2022-10-03,439.0,168183.0,2822.0,476230.0
2022-10-04,793.0,384493.0,3034.0,970038.0
2022-10-05,678.0,330710.0,3153.0,802750.0
2022-10-06,648.0,394838.0,3290.0,689594.0
2022-10-07,927.0,375601.0,3295.0,651435.0
2022-10-08,320.0,90853.0,3303.0,658759.0
2022-10-09,266.0,69523.0,3573.0,167915.0
2022-10-10,647.0,296965.0,3663.0,792650.0
2022-10-11,936.0,487486.0,3820.0,682591.0
2022-10-12,818.0,319467.0,3831.0,724029.0
2022-10-13,913.0,391639.0,3891.0,1018259.0
2022-10-14,853.0,291390.0,3853.0,736403.0
2022-10-15,351.0,73574.0,3805.0,759711.0
2022-10-16,267.0,55333.0,4007.0,194384.0
2022-10-17,1192.0,327928.0,4061.0,575284.0
2022-10-18,1104.0,423647.0,4162.0,712128.0
2022-10-19,940.0,288076.0,4100.0,743178.0
2022-10-20,1039.0,362386.0,4069.0,762402.0
2022-10-21,907.0,241240.0,3970.0,711657.0
2022-10-22,335.0,47441.0,3897.0,652090.0
2022-10-23,266.0,36535.0,4043.0,222896.0
2022-10-24,778.0,206286.0,4015.0,517407.0
2022-10-25,1300.0,368500.0,4039.0,652111.0
2022-10-26,874.0,220087.0,3954.0,623835.0
2022-10-27,908.0,231872.0,3874.0,677846.0
2022-10-28,825.0,170513.0,3799.0,581468.0
2022-10-29,308.0,44272.0,3646.0,493809.0
2022-10-30,218.0,15893.0,3787.0,134716.0
2022-10-31,568.0,105468.0,3686.0,330844.0
2022-11-01,637.0,151637.0,3765.0,317315.0
2022-11-02,505.0,83129.0,3684.0,478029.0
2022-11-03,1075.0,208270.0,3581.0,566239.0
2022-11-04,1088.0,240433.0,3447.0,522814.0
2022-11-05,213.0,15548.0,3303.0,455003.0
2022-11-06,215.0,14628.0,3452.0,118303.0
2022-11-07,616.0,106956.0,3318.0,366992.0
2022-11-08,712.0,203960.0,3265.0,503951.0
2022-11-09,774.0,109227.0,3144.0,475052.0
2022-11-10,709.0,123885.0,3063.0,505877.0
2022-11-11,1165.0,246476.0,3007.0,382336.0
2022-11-12,172.0,26861.0,2962.0,331409.0
2022-11-13,136.0,9667.0,3114.0,81784.0
2022-11-14,692.0,119021.0,2988.0,295918.0
2022-11-15,719.0,192868.0,2923.0,396258.0
2022-11-16,697.0,102616.0,2906.0,378710.0
2022-11-17,772.0,125085.0,2828.0,390370.0
2022-11-18,1364.0,319984.0,2800.0,369260.0
2022-11-19,153.0,12213.0,2721.0,258321.0
2022-11-20,131.0,9575.0,2921.0,58052.0
2022-11-21,560.0,105868.0,2807.0,242755.0
2022-11-22,632.0,203593.0,2878.0,325015.0
2022-11-23,583.0,112280.0,2836.0,309263.0
2022-11-24,589.0,142932.0,2811.0,333934.0
2022-11-25,1486.0,357169.0,2834.0,303657.0
2022-11-26,133.0,14611.0,2788.0,186225.0
2022-11-27,121.0,10758.0,2976.0,44140.0
2022-11-28,431.0,137841.0,2940.0,192349.0
2022-11-29,594.0,246766.0,2929.0,287780.0
2022-11-30,497.0,140409.0,3008.0,280750.0
2022-12-01,678.0,168550.0,3006.0,288202.0
2022-12-02,1457.0,370524.0,3019.0,262599.0
2022-12-03,145.0,15619.0,2974.0,132231.0
2022-12-04,124.0,8250.0,3165.0,101664.0
2022-12-05,445.0,157488.0,3121.0,192057.0
2022-12-06,702.0,238922.0,3174.0,274790.0
2022-12-07,508.0,149507.0,3190.0,258068.0
2022-12-08,804.0,196368.0,3225.0,241005.0
2022-12-09,1445.0,366573.0,3225.0,272362.0
2022-12-10,158.0,16365.0,3167.0,127716.0
2022-12-11,136.0,13922.0,3363.0,33665.0
2022-12-12,603.0,177336.0,3409.0,193269.0
2022-12-13,702.0,253251.0,3481.0,275053.0
2022-12-14,714.0,155982.0,3516.0,235913.0
2022-12-15,887.0,190806.0,3548.0,263857.0
2022-12-16,1527.0,317114.0,3622.0,253374.0
2022-12-17,184.0,17744.0,3543.0,103849.0
2022-12-18,159.0,13572.0,3760.0,28177.0
2022-12-19,657.0,150598.0,3744.0,161778.0
2022-12-20,858.0,221195.0,3800.0,195763.0
2022-12-21,665.0,138582.0,3828.0,156730.0
2022-12-22,1064.0,193989.0,3866.0,134072.0
2022-12-23,1719.0,272724.0,3920.0,79847.0
2022-12-24,245.0,17500.0,3817.0,9284.0
2022-12-25,192.0,12994.0,3969.0,2555.0
2022-12-26,239.0,53479.0,3901.0,22577.0
2022-12-27,875.0,112550.0,4039.0,572658.0
2022-12-28,685.0,110210.0,4102.0,86744.0
2022-12-29,947.0,137607.0,4093.0,91598.0
2022-12-30,1434.0,205511.0,4074.0,78053.0
2022-12-31,277.0,14182.0,3983.0,20122.0
2023-01-01,188.0,9372.0,4116.0,2282.0
2023-01-02,737.0,90877.0,4068.0,45414.0
2023-01-03,1071.0,85595.0,4032.0,107806.0
2023-01-04,668.0,63752.0,3943.0,104157.0
2023-01-05,1711.0,170016.0,3872.0,121326.0
2023-01-06,1309.0,180574.0,3861.0,99025.0
2023-01-07,172.0,7571.0,3743.0,56061.0
2023-01-08,173.0,6582.0,3891.0,13254.0
2023-01-09,920.0,60017.0,3739.0,83373.0
2023-01-10,640.0,49945.0,3618.0,124500.0
2023-01-11,549.0,44169.0,3522.0,420520.0
2023-01-12,1197.0,74457.0,3431.0,125314.0
2023-01-13,1527.0,137185.0,3325.0,118259.0
2023-01-14,95.0,9312.0,3171.0,47592.0
2023-01-15,64.0,7266.0,3305.0,10112.0
2023-01-16,427.0,37669.0,3126.0,64330.0
2023-01-17,477.0,38267.0,2989.0,92341.0
2023-01-18,537.0,32177.0,2911.0,87829.0
2023-01-19,1053.0,52560.0,2815.0,88058.0
2023-01-20,1331.0,93741.0,2682.0,82735.0
2023-01-21,67.0,10395.0,2577.0,35404.0
2023-01-22,77.0,8048.0,2723.0,6147.0
2023-01-23,474.0,35563.0,2516.0,42155.0
2023-01-24,395.0,36874.0,2457.0,69749.0
2023-01-25,285.0,32687.0,2402.0,56874.0
2023-01-26,763.0,62582.0,2341.0,67677.0
2023-01-27,860.0,77966.0,2265.0,66294.0
2023-01-28,120.0,18148.0,2209.0,27594.0
2023-01-29,53.0,10111.0,2380.0,4937.0
2023-01-30,349.0,40768.0,2204.0,25581.0
2023-01-31,344.0,45128.0,1959.0,40082.0
2023-02-01,443.0,43143.0,1904.0,42143.0
2023-02-02,589.0,59644.0,1675.0,30593.0
2023-02-03,997.0,79882.0,1475.0,13212.0
2023-02-04,79.0,16411.0,654.0,171.0
